freq,mag,db
189.998,1.57024,3.91933
190.198,1.56569,3.8941
190.398,1.56315,3.88001
190.598,1.56392,3.8843
190.798,1.56643,3.89821
190.998,1.56708,3.90183
191.198,1.5639,3.88418
191.398,1.55873,3.85542
191.598,1.55514,3.83538
191.798,1.55479,3.83345
191.998,1.55653,3.84314
192.198,1.55792,3.85092
192.398,1.55693,3.8454
192.598,1.55304,3.82367
192.798,1.54814,3.79622
192.998,1.54552,3.78149
193.198,1.54659,3.78753
193.398,1.54908,3.80147
193.598,1.54935,3.80298
193.798,1.54621,3.78538
193.998,1.54158,3.7593
194.198,1.53815,3.73997
194.398,1.53741,3.73582
194.598,1.53899,3.7447
194.798,1.5407,3.75435
194.998,1.53981,3.74932
195.198,1.53561,3.72559
195.398,1.53071,3.69787
195.598,1.5286,3.68586
195.798,1.52988,3.69312
195.998,1.53192,3.70475
196.198,1.53188,3.70451
196.398,1.52903,3.6883
196.598,1.52468,3.66358
196.798,1.52115,3.64345
196.998,1.52041,3.6392
197.198,1.52231,3.65008
197.398,1.52407,3.6601
197.598,1.52267,3.65213
197.798,1.5182,3.62658
197.998,1.51381,3.6014
198.198,1.51227,3.59258
198.398,1.51347,3.59946
198.598,1.51514,3.60905
198.798,1.51504,3.6085
198.998,1.51226,3.59251
199.198,1.50779,3.5668
199.398,1.50434,3.54694
199.598,1.50417,3.54592
199.798,1.50643,3.55896
199.998,1.50771,3.56633
200.198,1.50562,3.55431
200.398,1.50122,3.52887
200.598,1.49746,3.50712
200.798,1.49629,3.50033
200.998,1.49743,3.50694
201.198,1.49903,3.5162
201.398,1.4988,3.51488
201.598,1.49561,3.49639
201.798,1.49097,3.46938
201.998,1.48813,3.45283
202.198,1.48878,3.45659
202.398,1.49102,3.46967
202.598,1.49151,3.47254
202.798,1.48893,3.4575
202.998,1.48478,3.43326
203.198,1.48151,3.41412
203.398,1.48067,3.40916
203.598,1.48205,3.41725
203.798,1.48365,3.4266
203.998,1.48285,3.42197
204.198,1.47901,3.39942
204.398,1.47457,3.3733
204.598,1.47275,3.3626
204.798,1.47406,3.37028
204.998,1.47591,3.38121
205.198,1.47563,3.37956
205.398,1.47274,3.36253
205.598,1.46878,3.33911
205.798,1.46592,3.3222
205.998,1.46566,3.32064
206.198,1.46747,3.3314
206.398,1.46874,3.33887
206.598,1.46696,3.32838
206.798,1.46263,3.30268
206.998,1.4589,3.28048
207.198,1.45819,3.27631
207.398,1.45982,3.28597
207.598,1.46112,3.2937
207.798,1.46016,3.28803
207.998,1.45696,3.26894
208.198,1.45311,3.24596
208.398,1.45088,3.23265
208.598,1.4515,3.23633
208.798,1.45357,3.2487
208.998,1.45398,3.25115
209.198,1.45112,3.23405
209.398,1.44676,3.20792
209.598,1.44409,3.19186
209.798,1.44434,3.1934
209.998,1.446,3.2034
210.198,1.44668,3.20748
210.398,1.44504,3.1976
210.598,1.44146,3.17603
210.798,1.43791,3.15463
210.998,1.4367,3.14735
211.198,1.43822,3.15651
211.398,1.44002,3.16737
211.598,1.43917,3.16227
211.798,1.43548,3.13997
211.998,1.43163,3.1166
212.198,1.43016,3.10767
212.398,1.43113,3.11357
212.598,1.43261,3.12254
212.798,1.43254,3.12214
212.998,1.4301,3.10732
213.198,1.42627,3.08402
213.398,1.42347,3.06699
213.598,1.42356,3.06753
213.798,1.42561,3.07999
213.998,1.42651,3.08549
214.198,1.42431,3.0721
214.398,1.4203,3.0476
214.598,1.41739,3.02979
214.798,1.4171,3.02801
214.998,1.41851,3.03664
215.198,1.41952,3.04286
215.398,1.4185,3.03656
215.598,1.41528,3.01684
215.798,1.41164,2.9945
215.998,1.41011,2.98507
216.198,1.41141,2.99304
216.398,1.41329,3.00463
216.598,1.41281,3.00167
216.798,1.40952,2.98144
216.998,1.40581,2.95855
217.198,1.40417,2.94839
217.398,1.4049,2.95289
217.598,1.40635,2.9619
217.798,1.40653,2.96298
217.998,1.40439,2.94978
218.198,1.40074,2.92718
218.398,1.39796,2.90992
218.598,1.39796,2.90991
218.798,1.39993,2.92213
218.998,1.40088,2.928
219.198,1.39886,2.91549
219.398,1.39507,2.8919
219.598,1.3923,2.87466
219.798,1.39204,2.87305
219.998,1.39341,2.88161
220.198,1.39438,2.88763
220.398,1.39336,2.88129
220.598,1.39029,2.86208
220.798,1.38689,2.84086
220.998,1.38556,2.83252
221.198,1.38689,2.84081
221.398,1.38866,2.8519
221.598,1.38807,2.84821
221.798,1.38482,2.82785
221.998,1.38133,2.80596
222.198,1.38001,2.79764
222.398,1.38095,2.80353
222.598,1.38232,2.81219
222.798,1.38222,2.81153
222.998,1.37994,2.7972
223.198,1.37652,2.77567
223.398,1.3742,2.76102
223.598,1.37451,2.76298
223.798,1.37642,2.77505
223.998,1.37706,2.77909
224.198,1.3748,2.76479
224.398,1.37109,2.74129
224.598,1.36877,2.7266
224.798,1.36904,2.7283
224.998,1.37055,2.7379
225.198,1.37113,2.74157
225.398,1.36961,2.73195
225.598,1.36651,2.71227
225.798,1.36368,2.69426
225.998,1.363,2.6899
226.198,1.3645,2.69949
226.398,1.36592,2.70847
226.598,1.36481,2.70145
226.798,1.36137,2.67955
226.998,1.35828,2.65976
227.198,1.3577,2.6561
227.398,1.35913,2.66524
227.598,1.36026,2.67242
227.798,1.35939,2.66688
227.998,1.35668,2.64952
228.198,1.3537,2.63042
228.398,1.3523,2.62149
228.598,1.35316,2.62701
228.798,1.35482,2.63761
228.998,1.35474,2.6371
229.198,1.35198,2.61943
229.398,1.34848,2.59686
229.598,1.34699,2.58727
229.798,1.34807,2.59427
229.998,1.34964,2.60436
230.198,1.3494,2.60282
230.398,1.34703,2.58752
230.598,1.34401,2.56808
230.798,1.34223,2.55652
230.998,1.34253,2.55846
231.198,1.34404,2.56824
231.398,1.34461,2.57192
231.598,1.3427,2.55956
231.798,1.33923,2.53711
231.998,1.33695,2.52229
232.198,1.33742,2.52533
232.398,1.33923,2.53712
232.598,1.33968,2.54001
232.798,1.33768,2.52701
232.998,1.33458,2.50692
233.198,1.33253,2.49352
233.398,1.3325,2.49335
233.598,1.3338,2.50181
233.798,1.33462,2.50713
233.998,1.33338,2.49911
234.198,1.33031,2.47904
234.398,1.32758,2.46121
234.598,1.3273,2.45938
234.798,1.32903,2.47072
234.998,1.33013,2.47786
235.198,1.32866,2.4683
235.398,1.3255,2.44762
235.598,1.3231,2.43185
235.798,1.32287,2.43035
235.998,1.32412,2.43855
236.198,1.32501,2.44439
236.398,1.32412,2.43854
236.598,1.32147,2.42115
236.798,1.31871,2.40295
236.998,1.31784,2.39727
237.198,1.31919,2.40614
237.398,1.32066,2.41583
237.598,1.31987,2.41063
237.798,1.31685,2.39072
237.998,1.31403,2.37211
238.198,1.3135,2.36857
238.398,1.31483,2.37739
238.598,1.3159,2.38447
238.798,1.31512,2.37933
238.998,1.31266,2.36307
239.198,1.31005,2.34578
239.398,1.30898,2.33866
239.598,1.3099,2.34478
239.798,1.31137,2.3545
239.998,1.31113,2.35291
240.198,1.30852,2.33558
240.398,1.30545,2.3152
240.598,1.30444,2.30849
240.798,1.30575,2.31721
240.998,1.30717,2.32662
241.198,1.30657,2.32265
241.398,1.30405,2.30592
241.598,1.30146,2.28863
241.798,1.30046,2.28193
241.998,1.30124,2.28714
242.198,1.3025,2.29552
242.398,1.30243,2.29505
242.598,1.30026,2.28063
242.798,1.2973,2.26083
242.998,1.2959,2.25141
243.198,1.29692,2.25829
243.398,1.29859,2.26946
243.598,1.29838,2.26801
243.798,1.29585,2.25109
243.998,1.29304,2.23223
244.198,1.29206,2.22563
244.398,1.293,2.23194
244.598,1.2942,2.24001
244.798,1.29398,2.23858
244.998,1.29198,2.22511
245.198,1.28933,2.20731
245.398,1.2879,2.19763
245.598,1.28858,2.2022
245.798,1.29016,2.21289
245.998,1.29029,2.21377
246.198,1.28801,2.19841
246.398,1.28502,2.17819
246.598,1.28382,2.1701
246.798,1.28491,2.17746
246.998,1.28634,2.18711
247.198,1.28603,2.18502
247.398,1.28384,2.1702
247.598,1.28134,2.15327
247.798,1.2802,2.14555
247.998,1.28083,2.14985
248.198,1.28212,2.15855
248.398,1.28223,2.1593
248.598,1.28027,2.14604
248.798,1.27743,2.12674
248.998,1.27602,2.11718
249.198,1.27699,2.12373
249.398,1.27862,2.13486
249.598,1.27848,2.13386
249.798,1.2761,2.11771
249.998,1.27344,2.09959
250.198,1.27254,2.09344
250.398,1.27349,2.09988
250.598,1.27465,2.10779
250.798,1.2744,2.10613
250.998,1.27246,2.09288
251.198,1.26999,2.07602
251.398,1.26876,2.06756
251.598,1.2695,2.07267
251.798,1.27099,2.08286
251.998,1.271,2.08293
252.198,1.26875,2.0675
252.398,1.26595,2.04836
252.598,1.26501,2.04189
252.798,1.26623,2.05026
252.998,1.26758,2.05949
253.198,1.26706,2.05596
253.398,1.26478,2.0403
253.598,1.26249,2.02458
253.798,1.26175,2.01948
253.998,1.26261,2.02537
254.198,1.26372,2.03302
254.398,1.26349,2.03141
254.598,1.26143,2.01729
254.798,1.2589,1.99984
254.998,1.25795,1.99325
255.198,1.2591,2.00123
255.398,1.26056,2.01124
255.598,1.26006,2.00781
255.798,1.25753,1.99036
255.998,1.25513,1.97378
256.198,1.25476,1.9712
256.398,1.25604,1.98004
256.598,1.25699,1.98662
256.798,1.2562,1.98121
256.998,1.25402,1.96608
257.198,1.25196,1.95183
257.398,1.25142,1.94806
257.598,1.25244,1.95516
257.798,1.25356,1.9629
257.998,1.25301,1.95907
258.198,1.25061,1.94244
258.398,1.24826,1.92608
258.598,1.24795,1.92398
258.798,1.24947,1.93452
258.998,1.25051,1.94176
259.198,1.24937,1.93385
259.398,1.2468,1.91595
259.598,1.24498,1.90324
259.798,1.24509,1.90404
259.998,1.24632,1.91263
260.198,1.24692,1.9168
260.398,1.24587,1.90946
260.598,1.24364,1.89392
260.798,1.24182,1.88114
260.998,1.24172,1.88045
261.198,1.24305,1.88978
261.398,1.24392,1.89583
261.598,1.24272,1.88746
261.798,1.24007,1.86892
261.998,1.23829,1.85645
262.198,1.23877,1.85984
262.398,1.24035,1.87091
262.598,1.24071,1.87343
262.798,1.23902,1.86156
262.998,1.23663,1.8448
263.198,1.23544,1.8364
263.398,1.23597,1.84014
263.598,1.23713,1.84829
263.798,1.23733,1.84971
263.998,1.23587,1.83947
264.198,1.23358,1.82335
264.398,1.23222,1.81377
264.598,1.23279,1.8178
264.798,1.23427,1.82822
264.998,1.23449,1.82975
265.198,1.23256,1.81614
265.398,1.23002,1.79824
265.598,1.22914,1.79202
265.798,1.23027,1.80002
265.998,1.23155,1.80904
266.198,1.2311,1.80589
266.398,1.22903,1.79125
266.598,1.22702,1.77704
266.798,1.22651,1.77342
266.998,1.22742,1.77984
267.198,1.22838,1.78669
267.398,1.228,1.784
267.598,1.22607,1.77033
267.798,1.22396,1.75532
267.998,1.2234,1.75136
268.198,1.22461,1.75998
268.398,1.22581,1.76843
268.598,1.22507,1.76319
268.798,1.22263,1.7459
268.998,1.22068,1.73206
269.198,1.22082,1.73306
269.398,1.22227,1.74334
269.598,1.22289,1.74775
269.798,1.22163,1.7388
269.998,1.21944,1.7232
270.198,1.21805,1.71329
270.398,1.21828,1.71492
270.598,1.2194,1.72293
270.798,1.21988,1.72637
270.998,1.21874,1.71823
271.198,1.21653,1.70248
271.398,1.21504,1.69179
271.598,1.21546,1.69478
271.798,1.21694,1.70537
271.998,1.21732,1.70813
272.198,1.2156,1.69582
272.398,1.21317,1.67843
272.598,1.21224,1.67178
272.798,1.21327,1.67913
272.998,1.21453,1.68815
273.198,1.2142,1.6858
273.398,1.21229,1.67213
273.598,1.21038,1.65842
273.798,1.20987,1.65478
273.998,1.21074,1.66103
274.198,1.21169,1.66781
274.398,1.21134,1.6653
274.598,1.20951,1.65218
274.798,1.20753,1.63797
274.997,1.20707,1.63463
275.198,1.20826,1.64324
275.397,1.20937,1.65121
275.598,1.2086,1.64568
275.797,1.20627,1.62886
275.997,1.2045,1.61614
276.198,1.20478,1.61817
276.397,1.20623,1.6286
276.598,1.20673,1.63219
276.797,1.20536,1.62233
276.997,1.20324,1.60705
277.197,1.20212,1.59894
277.397,1.20258,1.60231
277.597,1.20368,1.6102
277.797,1.2039,1.61182
277.997,1.2026,1.6024
278.197,1.20057,1.58772
278.397,1.19945,1.57962
278.597,1.20008,1.58418
278.797,1.20142,1.59389
278.997,1.20151,1.59452
279.197,1.19967,1.58123
279.397,1.19746,1.56521
279.597,1.19692,1.56129
279.797,1.19817,1.57033
279.997,1.19927,1.57836
280.197,1.19857,1.57327
280.397,1.19648,1.55813
280.597,1.19487,1.54641
280.797,1.19491,1.54671
280.997,1.19601,1.55468
281.197,1.1966,1.55901
281.397,1.19574,1.55271
281.597,1.19386,1.53905
281.797,1.19241,1.52852
281.997,1.1925,1.52919
282.197,1.19372,1.53803
282.397,1.19434,1.54258
282.597,1.19315,1.53393
282.797,1.19092,1.51762
282.997,1.18969,1.50871
283.197,1.19047,1.51434
283.397,1.19189,1.52475
283.597,1.19188,1.52465
283.797,1.19004,1.5112
283.997,1.18804,1.49665
284.197,1.18763,1.49364
284.397,1.18868,1.50133
284.597,1.18958,1.50786
284.797,1.18903,1.50384
284.997,1.18728,1.49107
285.197,1.18571,1.47959
285.397,1.18548,1.47792
285.597,1.18646,1.48508
285.797,1.18728,1.49105
285.997,1.18661,1.48617
286.197,1.18463,1.47169
286.397,1.18304,1.46001
286.597,1.18326,1.46158
286.797,1.18467,1.47197
286.997,1.18523,1.47608
287.197,1.18382,1.46574
287.397,1.18163,1.4496
287.597,1.18072,1.44293
287.797,1.18163,1.44963
287.997,1.18282,1.4584
288.197,1.18259,1.45665
288.397,1.18088,1.44413
288.597,1.17919,1.43168
288.797,1.17883,1.42901
288.997,1.1797,1.43545
289.197,1.18053,1.44154
289.397,1.1801,1.43835
289.597,1.17841,1.42592
289.797,1.17678,1.41393
289.997,1.1766,1.41261
290.197,1.17777,1.42123
290.397,1.17862,1.42747
290.597,1.1777,1.4207
290.797,1.17556,1.40493
290.997,1.17424,1.3951
291.197,1.17484,1.3996
291.397,1.17624,1.40995
291.597,1.1764,1.41107
291.797,1.17477,1.39906
291.997,1.17286,1.38494
292.197,1.17236,1.38123
292.397,1.1733,1.38816
292.597,1.1742,1.39487
292.797,1.17379,1.39182
292.997,1.17219,1.37995
293.197,1.17067,1.36872
293.397,1.17042,1.36684
293.597,1.17136,1.37379
293.797,1.17217,1.37979
293.997,1.17155,1.37524
294.197,1.16968,1.36137
294.397,1.1682,1.35036
294.597,1.16845,1.35221
294.797,1.16982,1.36235
294.997,1.17032,1.36606
295.197,1.16893,1.35575
295.397,1.16685,1.34032
295.597,1.1661,1.33468
295.797,1.16707,1.34196
295.997,1.1682,1.35037
296.197,1.16784,1.3477
296.397,1.16612,1.33485
296.597,1.16459,1.32347
296.797,1.16447,1.32259
296.997,1.16543,1.32973
297.197,1.16609,1.33464
297.397,1.16544,1.32978
297.597,1.16378,1.31742
297.797,1.16246,1.30759
297.997,1.16256,1.30834
298.197,1.16369,1.31678
298.397,1.16426,1.32099
298.597,1.16316,1.3128
298.797,1.16117,1.29795
298.997,1.1602,1.29066
299.197,1.16103,1.29688
299.397,1.16232,1.30654
299.597,1.16216,1.30535
299.797,1.16037,1.29191
299.997,1.15866,1.27914
300.197,1.1586,1.27868
300.397,1.15978,1.2875
300.597,1.16045,1.29253
300.797,1.15958,1.286
300.997,1.15785,1.27305
301.197,1.15677,1.26497
301.397,1.15708,1.26725
301.597,1.15806,1.27465
301.797,1.15837,1.27695
301.997,1.15732,1.26904
302.197,1.15561,1.25625
302.397,1.15474,1.2497
302.597,1.15539,1.25454
302.797,1.15654,1.26321
302.997,1.1565,1.26294
303.197,1.15486,1.25058
303.397,1.1531,1.23734
303.597,1.15293,1.23609
303.797,1.1542,1.24564
303.997,1.15503,1.25184
304.197,1.15408,1.24468
304.397,1.15214,1.23007
304.597,1.1511,1.22225
304.797,1.15172,1.22693
304.997,1.15284,1.2354
305.197,1.15287,1.23562
305.397,1.15152,1.22545
305.597,1.14997,1.21374
305.797,1.14951,1.21025
305.997,1.15025,1.21584
306.197,1.15108,1.22211
306.397,1.15079,1.21996
306.597,1.14931,1.20877
306.797,1.14786,1.19776
306.997,1.14773,1.19679
307.197,1.14882,1.20504
307.397,1.14957,1.21068
307.597,1.14869,1.20406
307.797,1.14678,1.18962
307.997,1.14572,1.18156
308.197,1.14642,1.18691
308.397,1.14771,1.19662
308.597,1.14768,1.19642
308.797,1.14605,1.18407
308.997,1.14441,1.1716
309.197,1.14428,1.17064
309.397,1.14538,1.17897
309.597,1.14606,1.18416
309.797,1.14529,1.17832
309.997,1.14367,1.16604
310.197,1.14265,1.15826
310.397,1.14295,1.16052
310.597,1.1439,1.16773
310.797,1.14418,1.16986
310.997,1.14316,1.16213
311.197,1.14157,1.15004
311.397,1.14082,1.14433
311.597,1.14149,1.14941
311.797,1.14255,1.15751
311.997,1.14243,1.1566
312.197,1.14084,1.14448
312.397,1.13925,1.1324
312.597,1.13923,1.13224
312.797,1.14049,1.14181
312.997,1.14118,1.14706
313.197,1.14013,1.13907
313.397,1.13827,1.12488
313.597,1.13745,1.11867
313.797,1.13825,1.12474
313.997,1.13932,1.13293
314.197,1.13912,1.13141
314.397,1.13764,1.1201
314.597,1.13627,1.10961
314.797,1.13616,1.10879
314.997,1.13705,1.1156
315.197,1.13765,1.12016
315.397,1.13703,1.11542
315.597,1.13555,1.10409
315.797,1.13448,1.09593
315.997,1.13471,1.09771
316.197,1.13574,1.10554
316.397,1.13609,1.10829
316.597,1.13499,1.09981
316.797,1.13329,1.08681
316.997,1.13267,1.08205
317.197,1.13359,1.08913
317.397,1.13466,1.09732
317.597,1.13424,1.09413
317.797,1.13248,1.08064
317.997,1.13116,1.07046
318.197,1.13151,1.07317
318.397,1.13275,1.08269
318.597,1.13307,1.08511
318.797,1.13182,1.07553
318.997,1.1302,1.06314
319.197,1.12975,1.05967
319.397,1.13058,1.06601
319.597,1.13139,1.07221
319.797,1.13101,1.06933
319.997,1.12962,1.05868
320.197,1.12845,1.04964
320.397,1.12845,1.04963
320.597,1.12933,1.05643
320.797,1.12985,1.06044
320.997,1.12911,1.05469
321.197,1.12756,1.04277
321.397,1.12664,1.03572
321.597,1.12717,1.0398
321.797,1.12828,1.04834
321.997,1.12834,1.04878
322.197,1.12689,1.03763
322.397,1.12531,1.02547
322.597,1.1252,1.0246
322.797,1.12639,1.03375
322.997,1.12712,1.03937
323.197,1.12619,1.03226
323.397,1.12444,1.01872
323.597,1.12364,1.01255
323.797,1.12438,1.01827
323.997,1.12541,1.02625
324.197,1.12524,1.02491
324.397,1.12384,1.01409
324.597,1.12256,1.00417
324.797,1.1225,1.00377
324.997,1.12338,1.01055
325.197,1.12391,1.01466
325.397,1.12326,1.00958
325.597,1.12185,0.998721
325.797,1.12095,0.991711
325.997,1.12128,0.994256
326.197,1.12223,1.00162
326.397,1.12244,1.00325
326.597,1.12131,0.994494
326.797,1.11979,0.982694
326.997,1.11937,0.979509
327.197,1.12033,0.986902
327.397,1.12123,0.993912
327.597,1.12066,0.989496
327.797,1.11896,0.976276
327.997,1.11787,0.967845
328.197,1.11842,0.97213
328.397,1.11963,0.981453
328.597,1.11971,0.982112
328.797,1.1183,0.971203
328.997,1.11683,0.95974
329.197,1.11672,0.958901
329.397,1.11774,0.966804
329.597,1.11836,0.971604
329.797,1.11762,0.965874
329.997,1.11616,0.954513
330.197,1.11536,0.948268
330.397,1.11578,0.951588
330.597,1.11664,0.9583
330.797,1.11672,0.958873
330.997,1.11566,0.950611
331.197,1.11435,0.940414
331.397,1.11398,0.937548
331.597,1.11473,0.943415
331.797,1.1155,0.94941
331.997,1.11509,0.946175
332.197,1.11361,0.934672
332.397,1.1125,0.926003
332.597,1.11284,0.928616
332.797,1.11398,0.937511
332.997,1.11425,0.939627
333.197,1.11298,0.929775
333.397,1.11141,0.917463
333.597,1.11115,0.915486
333.797,1.11224,0.923956
333.997,1.11303,0.930125
334.197,1.11228,0.924287
334.397,1.11065,0.911526
334.597,1.10982,0.905057
334.797,1.11045,0.910006
334.997,1.11145,0.917768
335.197,1.11135,0.917049
335.397,1.11008,0.907059
335.597,1.10886,0.897523
335.797,1.10879,0.896994
335.997,1.10962,0.903503
336.197,1.11013,0.907488
336.397,1.1095,0.902581
336.597,1.10819,0.892252
336.797,1.10738,0.885938
336.997,1.10774,0.888795
337.197,1.10863,0.895741
337.397,1.10875,0.896708
337.597,1.10764,0.888009
337.797,1.10628,0.877267
337.997,1.10601,0.87519
338.197,1.10695,0.882575
338.397,1.10771,0.888537
338.597,1.10705,0.883354
338.797,1.10544,0.870739
338.997,1.10457,0.863869
339.197,1.10524,0.869131
339.397,1.10635,0.877861
339.597,1.10625,0.877051
339.797,1.10478,0.865544
339.997,1.10349,0.855338
340.197,1.10364,0.85658
340.397,1.10474,0.865181
340.597,1.10515,0.868402
340.797,1.10415,0.860585
340.997,1.10273,0.849351
341.197,1.10228,0.845816
341.397,1.103,0.851511
341.597,1.10374,0.857368
341.797,1.10341,0.85477
341.997,1.10218,0.845013
342.197,1.10119,0.837235
342.397,1.1013,0.838102
342.597,1.10212,0.844561
342.797,1.10247,0.847309
342.997,1.10167,0.841061
343.197,1.10035,0.830654
343.397,1.09978,0.826083
343.597,1.1004,0.831025
343.797,1.10127,0.837884
343.997,1.10106,0.836221
344.197,1.09969,0.82541
344.397,1.09852,0.816191
344.597,1.09875,0.817948
344.797,1.09985,0.826703
344.997,1.10021,0.829522
345.197,1.09908,0.820554
345.397,1.09757,0.808609
345.597,1.09728,0.806364
345.797,1.0983,0.814403
345.997,1.09907,0.820514
346.197,1.09839,0.81511
346.397,1.09685,0.802962
346.597,1.09609,0.796899
346.797,1.09671,0.801869
346.997,1.09766,0.809336
347.197,1.09753,0.808309
347.397,1.09628,0.798443
347.597,1.09517,0.789658
347.797,1.09522,0.790016
347.997,1.09605,0.796645
348.197,1.09645,0.799761
348.397,1.09573,0.79404
348.597,1.09449,0.784227
348.797,1.0939,0.779559
348.997,1.09439,0.783426
349.197,1.09515,0.789508
349.397,1.09506,0.788784
349.597,1.09393,0.779811
349.797,1.09281,0.77087
349.997,1.09279,0.770744
350.197,1.0937,0.777985
350.397,1.0942,0.781956
350.597,1.09338,0.775438
350.797,1.09193,0.763917
350.997,1.09138,0.759507
351.197,1.09218,0.765902
351.397,1.09311,0.773245
351.597,1.09272,0.770198
351.797,1.09123,0.758291
351.997,1.09022,0.750261
352.197,1.09069,0.754062
352.397,1.09179,0.762766
352.597,1.09187,0.763424
352.797,1.0906,0.753337
352.997,1.08932,0.743112
353.197,1.08933,0.743187
353.397,1.09031,0.75102
353.597,1.09079,0.754827
353.797,1.08997,0.748299
353.997,1.08864,0.737719
354.197,1.08815,0.733764
354.397,1.08877,0.738755
354.597,1.0895,0.744523
354.797,1.08924,0.742498
354.997,1.0881,0.733406
355.197,1.08717,0.725962
355.397,1.08728,0.726792
355.597,1.08805,0.732979
355.797,1.08836,0.735461
355.997,1.08759,0.729334
356.197,1.08638,0.719625
356.397,1.08591,0.715858
356.597,1.08654,0.72089
356.797,1.0873,0.726986
356.997,1.08701,0.724661
357.197,1.08572,0.714318
357.397,1.08473,0.706451
357.597,1.08506,0.709037
357.797,1.08607,0.717184
357.997,1.08627,0.71873
358.197,1.08511,0.709443
358.397,1.08377,0.698746
358.597,1.08369,0.698116
358.797,1.08473,0.706416
358.997,1.08532,0.711162
359.197,1.08447,0.704362
359.397,1.083,0.692595
359.597,1.08251,0.688619
359.797,1.08333,0.695211
359.997,1.08417,0.701921
360.197,1.08374,0.69852
360.397,1.08238,0.687581
360.597,1.08153,0.680751
360.797,1.08195,0.684157
360.997,1.08284,0.691281
361.197,1.08287,0.691548
361.397,1.08182,0.683109
361.597,1.08074,0.67442
361.797,1.08066,0.673789
361.997,1.0814,0.679758
362.197,1.08185,0.683302
362.397,1.08125,0.678535
362.597,1.0801,0.669274
362.797,1.07951,0.664502
362.997,1.07994,0.668005
363.197,1.08067,0.673876
363.397,1.0806,0.673271
363.597,1.07954,0.664776
363.797,1.07851,0.656485
363.997,1.07854,0.656686
364.197,1.07939,0.663573
364.397,1.0798,0.666891
364.597,1.07899,0.660318
364.797,1.07767,0.649702
364.997,1.07725,0.646358
365.197,1.07806,0.652831
365.397,1.07885,0.659195
365.597,1.07837,0.655334
365.797,1.07695,0.643923
365.997,1.07614,0.637387
366.197,1.07673,0.642138
366.397,1.07773,0.650206
366.597,1.07763,0.649378
366.797,1.07631,0.638777
366.997,1.07522,0.629907
367.197,1.07547,0.631952
367.397,1.07649,0.640163
367.597,1.07674,0.642201
367.797,1.0757,0.63382
367.997,1.07446,0.623811
368.197,1.07431,0.622632
368.397,1.07516,0.629458
368.597,1.07569,0.633755
368.797,1.07505,0.628611
368.997,1.07384,0.618789
369.197,1.0733,0.614388
369.397,1.07381,0.618573
369.597,1.07451,0.624204
369.797,1.07433,0.622782
369.997,1.0733,0.614389
370.197,1.07241,0.607254
370.397,1.0725,0.607987
370.597,1.07323,0.613865
370.797,1.07351,0.616087
370.997,1.07277,0.610108
371.197,1.07166,0.601109
371.397,1.07129,0.598117
371.597,1.07191,0.603162
371.797,1.07256,0.608423
371.997,1.07219,0.605455
